dataset,analysis,example_id,n_source,n_predicted,n_matched,n_omitted,n_added,omitted_predicates,added_predicates
FI,ordering_vs_input,576,7,5,5,2,0,cinematography | writer,
FI,structuring_vs_ordering,576,5,5,5,0,0,,
FI,structuring_vs_input,576,7,5,5,2,0,cinematography | writer,
FI,ordering_vs_input,577,4,4,4,0,0,,
FI,structuring_vs_ordering,577,4,4,4,0,0,,
FI,structuring_vs_input,577,4,4,4,0,0,,
FI,ordering_vs_input,578,1,1,1,0,0,,
FI,structuring_vs_ordering,578,1,1,1,0,0,,
FI,structuring_vs_input,578,1,1,1,0,0,,
FI,ordering_vs_input,579,3,3,3,0,0,,
FI,structuring_vs_ordering,579,3,3,3,0,0,,
FI,structuring_vs_input,579,3,3,3,0,0,,
FI,ordering_vs_input,580,1,1,1,0,0,,
FI,structuring_vs_ordering,580,1,1,1,0,0,,
FI,structuring_vs_input,580,1,1,1,0,0,,
FI,ordering_vs_input,581,2,2,2,0,0,,
FI,structuring_vs_ordering,581,2,2,2,0,0,,
FI,structuring_vs_input,581,2,2,2,0,0,,
FI,ordering_vs_input,582,1,1,1,0,0,,
FI,structuring_vs_ordering,582,1,1,1,0,0,,
FI,structuring_vs_input,582,1,1,1,0,0,,
FI,ordering_vs_input,583,3,3,3,0,0,,
FI,structuring_vs_ordering,583,3,3,3,0,0,,
FI,structuring_vs_input,583,3,3,3,0,0,,
FI,ordering_vs_input,584,3,3,3,0,0,,
FI,structuring_vs_ordering,584,3,3,3,0,0,,
FI,structuring_vs_input,584,3,3,3,0,0,,
FI,ordering_vs_input,585,6,6,6,0,0,,
FI,structuring_vs_ordering,585,6,6,6,0,0,,
FI,structuring_vs_input,585,6,6,6,0,0,,
FI,ordering_vs_input,586,5,5,5,0,0,,
FI,structuring_vs_ordering,586,5,5,5,0,0,,
FI,structuring_vs_input,586,5,5,5,0,0,,
FI,ordering_vs_input,587,1,1,1,0,0,,
FI,structuring_vs_ordering,587,1,1,1,0,0,,
FI,structuring_vs_input,587,1,1,1,0,0,,
FI,ordering_vs_input,588,5,5,5,0,0,,
FI,structuring_vs_ordering,588,5,5,5,0,0,,
FI,structuring_vs_input,588,5,5,5,0,0,,
FI,ordering_vs_input,589,2,2,2,0,0,,
FI,structuring_vs_ordering,589,2,2,2,0,0,,
FI,structuring_vs_input,589,2,2,2,0,0,,
FI,ordering_vs_input,590,4,3,3,1,0,type,
FI,structuring_vs_ordering,590,3,3,3,0,0,,
FI,structuring_vs_input,590,4,3,3,1,0,type,
FI,ordering_vs_input,591,4,4,4,0,0,,
FI,structuring_vs_ordering,591,4,4,4,0,0,,
FI,structuring_vs_input,591,4,4,4,0,0,,
FI,ordering_vs_input,592,2,2,2,0,0,,
FI,structuring_vs_ordering,592,2,2,2,0,0,,
FI,structuring_vs_input,592,2,2,2,0,0,,
FI,ordering_vs_input,593,5,3,3,2,0,dissolutionYear | gridReference,
FI,structuring_vs_ordering,593,3,3,3,0,0,,
FI,structuring_vs_input,593,5,3,3,2,0,dissolutionYear | gridReference,
FI,ordering_vs_input,594,5,5,5,0,0,,
FI,structuring_vs_ordering,594,5,5,5,0,0,,
FI,structuring_vs_input,594,5,5,5,0,0,,
FI,ordering_vs_input,595,1,1,1,0,0,,
FI,structuring_vs_ordering,595,1,1,1,0,0,,
FI,structuring_vs_input,595,1,1,1,0,0,,
FI,ordering_vs_input,596,2,2,2,0,0,,
FI,structuring_vs_ordering,596,2,2,2,0,0,,
FI,structuring_vs_input,596,2,2,2,0,0,,
FI,ordering_vs_input,597,1,1,1,0,0,,
FI,structuring_vs_ordering,597,1,1,1,0,0,,
FI,structuring_vs_input,597,1,1,1,0,0,,
FI,ordering_vs_input,598,1,1,1,0,0,,
FI,structuring_vs_ordering,598,1,1,1,0,0,,
FI,structuring_vs_input,598,1,1,1,0,0,,
FI,ordering_vs_input,599,7,6,6,1,0,type,
FI,structuring_vs_ordering,599,6,6,6,0,0,,
FI,structuring_vs_input,599,7,6,6,1,0,type,
FI,ordering_vs_input,600,4,3,3,1,0,writer,
FI,structuring_vs_ordering,600,3,3,3,0,0,,
FI,structuring_vs_input,600,4,3,3,1,0,writer,
FI,ordering_vs_input,601,6,5,5,1,0,editing,
FI,structuring_vs_ordering,601,5,5,5,0,0,,
FI,structuring_vs_input,601,6,5,5,1,0,editing,
FI,ordering_vs_input,602,3,3,3,0,0,,
FI,structuring_vs_ordering,602,3,3,3,0,0,,
FI,structuring_vs_input,602,3,3,3,0,0,,
FI,ordering_vs_input,603,3,3,3,0,0,,
FI,structuring_vs_ordering,603,3,3,3,0,0,,
FI,structuring_vs_input,603,3,3,3,0,0,,
FI,ordering_vs_input,604,6,4,4,2,0,artist | producer,
FI,structuring_vs_ordering,604,4,4,4,0,0,,
FI,structuring_vs_input,604,6,4,4,2,0,artist | producer,
FI,ordering_vs_input,605,3,3,3,0,0,,
FI,structuring_vs_ordering,605,3,3,3,0,0,,
FI,structuring_vs_input,605,3,3,3,0,0,,
FI,ordering_vs_input,606,4,2,2,2,0,professionalField | professionalField,
FI,structuring_vs_ordering,606,2,2,2,0,0,,
FI,structuring_vs_input,606,4,2,2,2,0,professionalField | professionalField,
FI,ordering_vs_input,607,6,5,5,1,0,staff,
FI,structuring_vs_ordering,607,5,5,5,0,0,,
FI,structuring_vs_input,607,6,5,5,1,0,staff,
FI,ordering_vs_input,608,1,1,1,0,0,,
FI,structuring_vs_ordering,608,1,1,1,0,0,,
FI,structuring_vs_input,608,1,1,1,0,0,,
FI,ordering_vs_input,609,5,3,3,2,0,producer | format,
FI,structuring_vs_ordering,609,3,3,3,0,0,,
FI,structuring_vs_input,609,5,3,3,2,0,producer | format,
FI,ordering_vs_input,610,4,4,4,0,0,,
FI,structuring_vs_ordering,610,4,4,4,0,0,,
FI,structuring_vs_input,610,4,4,4,0,0,,
FI,ordering_vs_input,611,2,2,2,0,0,,
FI,structuring_vs_ordering,611,2,2,2,0,0,,
FI,structuring_vs_input,611,2,2,2,0,0,,
FI,ordering_vs_input,612,1,1,1,0,0,,
FI,structuring_vs_ordering,612,1,1,1,0,0,,
FI,structuring_vs_input,612,1,1,1,0,0,,
FI,ordering_vs_input,613,3,3,3,0,0,,
FI,structuring_vs_ordering,613,3,3,3,0,0,,
FI,structuring_vs_input,613,3,3,3,0,0,,
FI,ordering_vs_input,614,7,6,6,1,0,hasToItsNorth,
FI,structuring_vs_ordering,614,6,6,6,0,0,,
FI,structuring_vs_input,614,7,6,6,1,0,hasToItsNorth,
FI,ordering_vs_input,615,6,6,6,0,0,,
FI,structuring_vs_ordering,615,6,6,6,0,0,,
FI,structuring_vs_input,615,6,6,6,0,0,,
FI,ordering_vs_input,616,2,2,2,0,0,,
FI,structuring_vs_ordering,616,2,2,2,0,0,,
FI,structuring_vs_input,616,2,2,2,0,0,,
FI,ordering_vs_input,617,2,2,2,0,0,,
FI,structuring_vs_ordering,617,2,2,2,0,0,,
FI,structuring_vs_input,617,2,2,2,0,0,,
FI,ordering_vs_input,618,4,4,4,0,0,,
FI,structuring_vs_ordering,618,4,4,4,0,0,,
FI,structuring_vs_input,618,4,4,4,0,0,,
FI,ordering_vs_input,619,1,1,1,0,0,,
FI,structuring_vs_ordering,619,1,1,1,0,0,,
FI,structuring_vs_input,619,1,1,1,0,0,,
FI,ordering_vs_input,620,3,3,3,0,0,,
FI,structuring_vs_ordering,620,3,3,3,0,0,,
FI,structuring_vs_input,620,3,3,3,0,0,,
FI,ordering_vs_input,621,1,1,1,0,0,,
FI,structuring_vs_ordering,621,1,1,1,0,0,,
FI,structuring_vs_input,621,1,1,1,0,0,,
FI,ordering_vs_input,622,3,3,3,0,0,,
FI,structuring_vs_ordering,622,3,3,3,0,0,,
FI,structuring_vs_input,622,3,3,3,0,0,,
FI,ordering_vs_input,623,4,3,3,1,0,icaoLocationIdentifier,
FI,structuring_vs_ordering,623,3,3,3,0,0,,
FI,structuring_vs_input,623,4,3,3,1,0,icaoLocationIdentifier,
FI,ordering_vs_input,624,1,1,1,0,0,,
FI,structuring_vs_ordering,624,1,1,1,0,0,,
FI,structuring_vs_input,624,1,1,1,0,0,,
FI,ordering_vs_input,625,1,1,1,0,0,,
FI,structuring_vs_ordering,625,1,1,1,0,0,,
FI,structuring_vs_input,625,1,1,1,0,0,,
FI,ordering_vs_input,626,1,1,1,0,0,,
FI,structuring_vs_ordering,626,1,1,1,0,0,,
FI,structuring_vs_input,626,1,1,1,0,0,,
FI,ordering_vs_input,627,2,2,2,0,0,,
FI,structuring_vs_ordering,627,2,2,2,0,0,,
FI,structuring_vs_input,627,2,2,2,0,0,,
FI,ordering_vs_input,628,2,2,2,0,0,,
FI,structuring_vs_ordering,628,2,2,2,0,0,,
FI,structuring_vs_input,628,2,2,2,0,0,,
FI,ordering_vs_input,629,2,2,2,0,0,,
FI,structuring_vs_ordering,629,2,2,2,0,0,,
FI,structuring_vs_input,629,2,2,2,0,0,,
FI,ordering_vs_input,630,2,2,2,0,0,,
FI,structuring_vs_ordering,630,2,2,2,0,0,,
FI,structuring_vs_input,630,2,2,2,0,0,,
FI,ordering_vs_input,631,4,1,1,3,0,recordedIn | releaseDate | runtime,
FI,structuring_vs_ordering,631,1,1,1,0,0,,
FI,structuring_vs_input,631,4,1,1,3,0,recordedIn | releaseDate | runtime,
FI,ordering_vs_input,632,2,2,2,0,0,,
FI,structuring_vs_ordering,632,2,2,2,0,0,,
FI,structuring_vs_input,632,2,2,2,0,0,,
FI,ordering_vs_input,633,1,1,1,0,0,,
FI,structuring_vs_ordering,633,1,1,1,0,0,,
FI,structuring_vs_input,633,1,1,1,0,0,,
FI,ordering_vs_input,634,4,4,4,0,0,,
FI,structuring_vs_ordering,634,4,4,4,0,0,,
FI,structuring_vs_input,634,4,4,4,0,0,,
FI,ordering_vs_input,635,3,2,2,1,0,producer,
FI,structuring_vs_ordering,635,2,2,2,0,0,,
FI,structuring_vs_input,635,3,2,2,1,0,producer,
FI,ordering_vs_input,636,3,3,3,0,0,,
FI,structuring_vs_ordering,636,3,3,3,0,0,,
FI,structuring_vs_input,636,3,3,3,0,0,,
FI,ordering_vs_input,637,3,3,3,0,0,,
FI,structuring_vs_ordering,637,3,3,3,0,0,,
FI,structuring_vs_input,637,3,3,3,0,0,,
FI,ordering_vs_input,638,3,3,3,0,0,,
FI,structuring_vs_ordering,638,3,3,3,0,0,,
FI,structuring_vs_input,638,3,3,3,0,0,,
FI,ordering_vs_input,639,5,5,5,0,0,,
FI,structuring_vs_ordering,639,5,5,5,0,0,,
FI,structuring_vs_input,639,5,5,5,0,0,,
FI,ordering_vs_input,640,3,3,3,0,0,,
FI,structuring_vs_ordering,640,3,3,3,0,0,,
FI,structuring_vs_input,640,3,3,3,0,0,,
FI,ordering_vs_input,641,2,2,2,0,0,,
FI,structuring_vs_ordering,641,2,2,2,0,0,,
FI,structuring_vs_input,641,2,2,2,0,0,,
FI,ordering_vs_input,642,4,4,4,0,0,,
FI,structuring_vs_ordering,642,4,4,4,0,0,,
FI,structuring_vs_input,642,4,4,4,0,0,,
FI,ordering_vs_input,643,6,5,5,1,0,artist,
FI,structuring_vs_ordering,643,5,5,5,0,0,,
FI,structuring_vs_input,643,6,5,5,1,0,artist,
FI,ordering_vs_input,644,5,3,3,2,0,producer | artist,
FI,structuring_vs_ordering,644,3,3,3,0,0,,
FI,structuring_vs_input,644,5,3,3,2,0,producer | artist,
FI,ordering_vs_input,645,7,7,7,0,0,,
FI,structuring_vs_ordering,645,7,7,7,0,0,,
FI,structuring_vs_input,645,7,7,7,0,0,,
FI,ordering_vs_input,646,7,7,7,0,0,,
FI,structuring_vs_ordering,646,7,7,7,0,0,,
FI,structuring_vs_input,646,7,7,7,0,0,,
FI,ordering_vs_input,647,5,5,5,0,0,,
FI,structuring_vs_ordering,647,5,5,5,0,0,,
FI,structuring_vs_input,647,5,5,5,0,0,,
FI,ordering_vs_input,648,7,7,7,0,0,,
FI,structuring_vs_ordering,648,7,7,7,0,0,,
FI,structuring_vs_input,648,7,7,7,0,0,,
FI,ordering_vs_input,649,7,7,7,0,0,,
FI,structuring_vs_ordering,649,7,7,7,0,0,,
FI,structuring_vs_input,649,7,7,7,0,0,,
FI,ordering_vs_input,650,4,4,4,0,0,,
FI,structuring_vs_ordering,650,4,4,4,0,0,,
FI,structuring_vs_input,650,4,4,4,0,0,,
FI,ordering_vs_input,651,4,2,2,2,0,releaseDate | producer,
FI,structuring_vs_ordering,651,2,2,2,0,0,,
FI,structuring_vs_input,651,4,2,2,2,0,releaseDate | producer,
FI,ordering_vs_input,652,7,5,5,2,0,status | award,
FI,structuring_vs_ordering,652,5,5,5,0,0,,
FI,structuring_vs_input,652,7,5,5,2,0,status | award,
FI,ordering_vs_input,653,2,2,2,0,0,,
FI,structuring_vs_ordering,653,2,2,2,0,0,,
FI,structuring_vs_input,653,2,2,2,0,0,,
FI,ordering_vs_input,654,1,1,1,0,0,,
FI,structuring_vs_ordering,654,1,1,1,0,0,,
FI,structuring_vs_input,654,1,1,1,0,0,,
FI,ordering_vs_input,655,3,3,3,0,0,,
FI,structuring_vs_ordering,655,3,3,3,0,0,,
FI,structuring_vs_input,655,3,3,3,0,0,,
FI,ordering_vs_input,656,5,4,4,1,0,citizenship,
FI,structuring_vs_ordering,656,4,4,4,0,0,,
FI,structuring_vs_input,656,5,4,4,1,0,citizenship,
FI,ordering_vs_input,657,6,4,4,2,0,writer | editing,
FI,structuring_vs_ordering,657,4,4,4,0,0,,
FI,structuring_vs_input,657,6,4,4,2,0,writer | editing,
FI,ordering_vs_input,658,6,5,5,1,0,icaoLocationIdentifier,
FI,structuring_vs_ordering,658,5,5,5,0,0,,
FI,structuring_vs_input,658,6,5,5,1,0,icaoLocationIdentifier,
FI,ordering_vs_input,659,3,3,3,0,0,,
FI,structuring_vs_ordering,659,3,3,3,0,0,,
FI,structuring_vs_input,659,3,3,3,0,0,,
FI,ordering_vs_input,660,1,1,1,0,0,,
FI,structuring_vs_ordering,660,1,1,1,0,0,,
FI,structuring_vs_input,660,1,1,1,0,0,,
FI,ordering_vs_input,661,3,3,3,0,0,,
FI,structuring_vs_ordering,661,3,3,3,0,0,,
FI,structuring_vs_input,661,3,3,3,0,0,,
FI,ordering_vs_input,662,3,3,3,0,0,,
FI,structuring_vs_ordering,662,3,3,3,0,0,,
FI,structuring_vs_input,662,3,3,3,0,0,,
FI,ordering_vs_input,663,2,2,2,0,0,,
FI,structuring_vs_ordering,663,2,2,2,0,0,,
FI,structuring_vs_input,663,2,2,2,0,0,,
FI,ordering_vs_input,664,1,1,1,0,0,,
FI,structuring_vs_ordering,664,1,1,1,0,0,,
FI,structuring_vs_input,664,1,1,1,0,0,,
FI,ordering_vs_input,665,2,1,1,1,0,writer,
FI,structuring_vs_ordering,665,1,1,1,0,0,,
FI,structuring_vs_input,665,2,1,1,1,0,writer,
FI,ordering_vs_input,666,6,6,6,0,0,,
FI,structuring_vs_ordering,666,6,6,6,0,0,,
FI,structuring_vs_input,666,6,6,6,0,0,,
FI,ordering_vs_input,667,3,3,3,0,0,,
FI,structuring_vs_ordering,667,3,3,3,0,0,,
FI,structuring_vs_input,667,3,3,3,0,0,,
FI,ordering_vs_input,668,3,3,3,0,0,,
FI,structuring_vs_ordering,668,3,3,3,0,0,,
FI,structuring_vs_input,668,3,3,3,0,0,,
FI,ordering_vs_input,669,1,1,1,0,0,,
FI,structuring_vs_ordering,669,1,1,1,0,0,,
FI,structuring_vs_input,669,1,1,1,0,0,,
FI,ordering_vs_input,670,4,4,4,0,0,,
FI,structuring_vs_ordering,670,4,4,4,0,0,,
FI,structuring_vs_input,670,4,4,4,0,0,,
FI,ordering_vs_input,671,7,6,6,1,0,region,
FI,structuring_vs_ordering,671,6,6,6,0,0,,
FI,structuring_vs_input,671,7,6,6,1,0,region,
FI,ordering_vs_input,672,1,1,1,0,0,,
FI,structuring_vs_ordering,672,1,1,1,0,0,,
FI,structuring_vs_input,672,1,1,1,0,0,,
FI,ordering_vs_input,673,4,2,2,2,0,releaseDate | producer,
FI,structuring_vs_ordering,673,2,2,2,0,0,,
FI,structuring_vs_input,673,4,2,2,2,0,releaseDate | producer,
FI,ordering_vs_input,674,5,5,5,0,0,,
FI,structuring_vs_ordering,674,5,5,5,0,0,,
FI,structuring_vs_input,674,5,5,5,0,0,,
FI,ordering_vs_input,675,4,4,4,0,0,,
FI,structuring_vs_ordering,675,4,4,4,0,0,,
FI,structuring_vs_input,675,4,4,4,0,0,,
FI,ordering_vs_input,676,1,1,1,0,0,,
FI,structuring_vs_ordering,676,1,1,1,0,0,,
FI,structuring_vs_input,676,1,1,1,0,0,,
FI,ordering_vs_input,677,1,1,1,0,0,,
FI,structuring_vs_ordering,677,1,1,1,0,0,,
FI,structuring_vs_input,677,1,1,1,0,0,,
FI,ordering_vs_input,678,1,1,1,0,0,,
FI,structuring_vs_ordering,678,1,1,1,0,0,,
FI,structuring_vs_input,678,1,1,1,0,0,,
FI,ordering_vs_input,679,2,2,2,0,0,,
FI,structuring_vs_ordering,679,2,2,2,0,0,,
FI,structuring_vs_input,679,2,2,2,0,0,,
FI,ordering_vs_input,680,4,3,3,1,0,professionalField,
FI,structuring_vs_ordering,680,3,3,3,0,0,,
FI,structuring_vs_input,680,4,3,3,1,0,professionalField,
FI,ordering_vs_input,681,5,5,5,0,0,,
FI,structuring_vs_ordering,681,5,5,5,0,0,,
FI,structuring_vs_input,681,5,5,5,0,0,,
FI,ordering_vs_input,682,4,4,4,0,0,,
FI,structuring_vs_ordering,682,4,4,4,0,0,,
FI,structuring_vs_input,682,4,4,4,0,0,,
FI,ordering_vs_input,683,6,6,6,0,0,,
FI,structuring_vs_ordering,683,6,6,6,0,0,,
FI,structuring_vs_input,683,6,6,6,0,0,,
FI,ordering_vs_input,684,2,2,2,0,0,,
FI,structuring_vs_ordering,684,2,2,2,0,0,,
FI,structuring_vs_input,684,2,2,2,0,0,,
FI,ordering_vs_input,685,5,5,5,0,0,,
FI,structuring_vs_ordering,685,5,5,5,0,0,,
FI,structuring_vs_input,685,5,5,5,0,0,,
FI,ordering_vs_input,686,5,5,5,0,0,,
FI,structuring_vs_ordering,686,5,5,5,0,0,,
FI,structuring_vs_input,686,5,5,5,0,0,,
FI,ordering_vs_input,687,1,1,1,0,0,,
FI,structuring_vs_ordering,687,1,1,1,0,0,,
FI,structuring_vs_input,687,1,1,1,0,0,,
FI,ordering_vs_input,688,1,1,1,0,0,,
FI,structuring_vs_ordering,688,1,1,1,0,0,,
FI,structuring_vs_input,688,1,1,1,0,0,,
FI,ordering_vs_input,689,5,3,3,2,0,recordedIn | recordedIn,
FI,structuring_vs_ordering,689,3,3,3,0,0,,
FI,structuring_vs_input,689,5,3,3,2,0,recordedIn | recordedIn,
FI,ordering_vs_input,690,3,2,2,1,0,artist,
FI,structuring_vs_ordering,690,2,2,2,0,0,,
FI,structuring_vs_input,690,3,2,2,1,0,artist,
FI,ordering_vs_input,691,6,5,5,1,0,location,
FI,structuring_vs_ordering,691,5,5,5,0,0,,
FI,structuring_vs_input,691,6,5,5,1,0,location,
FI,ordering_vs_input,692,4,3,3,1,0,writer,
FI,structuring_vs_ordering,692,3,3,3,0,0,,
FI,structuring_vs_input,692,4,3,3,1,0,writer,
FI,ordering_vs_input,693,4,4,4,0,0,,
FI,structuring_vs_ordering,693,4,4,4,0,0,,
FI,structuring_vs_input,693,4,4,4,0,0,,
FI,ordering_vs_input,694,4,4,4,0,0,,
FI,structuring_vs_ordering,694,4,4,4,0,0,,
FI,structuring_vs_input,694,4,4,4,0,0,,
FI,ordering_vs_input,695,1,1,1,0,0,,
FI,structuring_vs_ordering,695,1,1,1,0,0,,
FI,structuring_vs_input,695,1,1,1,0,0,,
FI,ordering_vs_input,696,3,3,3,0,0,,
FI,structuring_vs_ordering,696,3,3,3,0,0,,
FI,structuring_vs_input,696,3,3,3,0,0,,
FI,ordering_vs_input,697,7,7,7,0,0,,
FI,structuring_vs_ordering,697,7,7,7,0,0,,
FI,structuring_vs_input,697,7,7,7,0,0,,
FI,ordering_vs_input,698,4,3,3,1,0,type,
FI,structuring_vs_ordering,698,3,3,3,0,0,,
FI,structuring_vs_input,698,4,3,3,1,0,type,
FI,ordering_vs_input,699,3,3,3,0,0,,
FI,structuring_vs_ordering,699,3,3,3,0,0,,
FI,structuring_vs_input,699,3,3,3,0,0,,
FI,ordering_vs_input,700,5,5,5,0,0,,
FI,structuring_vs_ordering,700,5,5,5,0,0,,
FI,structuring_vs_input,700,5,5,5,0,0,,
FI,ordering_vs_input,701,6,6,6,0,0,,
FI,structuring_vs_ordering,701,6,6,6,0,0,,
FI,structuring_vs_input,701,6,6,6,0,0,,
FI,ordering_vs_input,702,1,1,1,0,0,,
FI,structuring_vs_ordering,702,1,1,1,0,0,,
FI,structuring_vs_input,702,1,1,1,0,0,,
FI,ordering_vs_input,703,2,2,2,0,0,,
FI,structuring_vs_ordering,703,2,2,2,0,0,,
FI,structuring_vs_input,703,2,2,2,0,0,,
FI,ordering_vs_input,704,1,1,1,0,0,,
FI,structuring_vs_ordering,704,1,1,1,0,0,,
FI,structuring_vs_input,704,1,1,1,0,0,,
FI,ordering_vs_input,705,5,4,4,1,0,citizenship,
FI,structuring_vs_ordering,705,4,4,4,0,0,,
FI,structuring_vs_input,705,5,4,4,1,0,citizenship,
FI,ordering_vs_input,706,6,4,4,2,0,citizenship | professionalField,
FI,structuring_vs_ordering,706,4,4,4,0,0,,
FI,structuring_vs_input,706,6,4,4,2,0,citizenship | professionalField,
FI,ordering_vs_input,707,3,2,2,1,0,recordedIn,
FI,structuring_vs_ordering,707,2,2,2,0,0,,
FI,structuring_vs_input,707,3,2,2,1,0,recordedIn,
FI,ordering_vs_input,708,7,7,7,0,0,,
FI,structuring_vs_ordering,708,7,7,7,0,0,,
FI,structuring_vs_input,708,7,7,7,0,0,,
FI,ordering_vs_input,709,5,4,4,1,0,training,
FI,structuring_vs_ordering,709,4,4,4,0,0,,
FI,structuring_vs_input,709,5,4,4,1,0,training,
FI,ordering_vs_input,710,2,2,2,0,0,,
FI,structuring_vs_ordering,710,2,2,2,0,0,,
FI,structuring_vs_input,710,2,2,2,0,0,,
FI,ordering_vs_input,711,6,6,6,0,0,,
FI,structuring_vs_ordering,711,6,6,6,0,0,,
FI,structuring_vs_input,711,6,6,6,0,0,,
FI,ordering_vs_input,712,2,2,2,0,0,,
FI,structuring_vs_ordering,712,2,2,2,0,0,,
FI,structuring_vs_input,712,2,2,2,0,0,,
FI,ordering_vs_input,713,2,2,2,0,0,,
FI,structuring_vs_ordering,713,2,2,2,0,0,,
FI,structuring_vs_input,713,2,2,2,0,0,,
FI,ordering_vs_input,714,3,3,3,0,0,,
FI,structuring_vs_ordering,714,3,3,3,0,0,,
FI,structuring_vs_input,714,3,3,3,0,0,,
FI,ordering_vs_input,715,1,1,1,0,0,,
FI,structuring_vs_ordering,715,1,1,1,0,0,,
FI,structuring_vs_input,715,1,1,1,0,0,,
FI,ordering_vs_input,716,3,3,3,0,0,,
FI,structuring_vs_ordering,716,3,3,3,0,0,,
FI,structuring_vs_input,716,3,3,3,0,0,,
FI,ordering_vs_input,717,2,2,2,0,0,,
FI,structuring_vs_ordering,717,2,2,2,0,0,,
FI,structuring_vs_input,717,2,2,2,0,0,,
FI,ordering_vs_input,718,2,1,1,1,0,writer,
FI,structuring_vs_ordering,718,1,1,1,0,0,,
FI,structuring_vs_input,718,2,1,1,1,0,writer,
FI,ordering_vs_input,719,1,1,1,0,0,,
FI,structuring_vs_ordering,719,1,1,1,0,0,,
FI,structuring_vs_input,719,1,1,1,0,0,,
FI,ordering_vs_input,720,3,3,3,0,0,,
FI,structuring_vs_ordering,720,3,3,3,0,0,,
FI,structuring_vs_input,720,3,3,3,0,0,,
FI,ordering_vs_input,721,2,2,2,0,0,,
FI,structuring_vs_ordering,721,2,2,2,0,0,,
FI,structuring_vs_input,721,2,2,2,0,0,,
FI,ordering_vs_input,722,2,2,2,0,0,,
FI,structuring_vs_ordering,722,2,2,2,0,0,,
FI,structuring_vs_input,722,2,2,2,0,0,,
FI,ordering_vs_input,723,1,1,1,0,0,,
FI,structuring_vs_ordering,723,1,1,1,0,0,,
FI,structuring_vs_input,723,1,1,1,0,0,,
FI,ordering_vs_input,724,2,2,2,0,0,,
FI,structuring_vs_ordering,724,2,2,2,0,0,,
FI,structuring_vs_input,724,2,2,2,0,0,,
FI,ordering_vs_input,725,3,2,2,1,0,gross,
FI,structuring_vs_ordering,725,2,2,2,0,0,,
FI,structuring_vs_input,725,3,2,2,1,0,gross,
FI,ordering_vs_input,726,1,1,1,0,0,,
FI,structuring_vs_ordering,726,1,1,1,0,0,,
FI,structuring_vs_input,726,1,1,1,0,0,,
FI,ordering_vs_input,727,6,6,6,0,0,,
FI,structuring_vs_ordering,727,6,6,6,0,0,,
FI,structuring_vs_input,727,6,6,6,0,0,,
FI,ordering_vs_input,728,1,1,1,0,0,,
FI,structuring_vs_ordering,728,1,1,1,0,0,,
FI,structuring_vs_input,728,1,1,1,0,0,,
FI,ordering_vs_input,729,1,1,1,0,0,,
FI,structuring_vs_ordering,729,1,1,1,0,0,,
FI,structuring_vs_input,729,1,1,1,0,0,,
FI,ordering_vs_input,730,4,3,3,1,0,producer,
FI,structuring_vs_ordering,730,3,3,3,0,0,,
FI,structuring_vs_input,730,4,3,3,1,0,producer,
FI,ordering_vs_input,731,6,6,6,0,0,,
FI,structuring_vs_ordering,731,6,6,6,0,0,,
FI,structuring_vs_input,731,6,6,6,0,0,,
FI,ordering_vs_input,732,5,1,1,4,0,runtime | artist | producer | producer,
FI,structuring_vs_ordering,732,1,1,1,0,0,,
FI,structuring_vs_input,732,5,1,1,4,0,runtime | artist | producer | producer,
FI,ordering_vs_input,733,6,6,6,0,0,,
FI,structuring_vs_ordering,733,6,6,6,0,0,,
FI,structuring_vs_input,733,6,6,6,0,0,,
FI,ordering_vs_input,734,3,3,3,0,0,,
FI,structuring_vs_ordering,734,3,3,3,0,0,,
FI,structuring_vs_input,734,3,3,3,0,0,,
FI,ordering_vs_input,735,7,7,7,0,0,,
FI,structuring_vs_ordering,735,7,7,7,0,0,,
FI,structuring_vs_input,735,7,7,7,0,0,,
FI,ordering_vs_input,736,4,3,3,1,0,citizenship,
FI,structuring_vs_ordering,736,3,3,3,0,0,,
FI,structuring_vs_input,736,4,3,3,1,0,citizenship,
FI,ordering_vs_input,737,3,3,3,0,0,,
FI,structuring_vs_ordering,737,3,3,3,0,0,,
FI,structuring_vs_input,737,3,3,3,0,0,,
FI,ordering_vs_input,738,3,3,3,0,0,,
FI,structuring_vs_ordering,738,3,3,3,0,0,,
FI,structuring_vs_input,738,3,3,3,0,0,,
FI,ordering_vs_input,739,3,3,3,0,0,,
FI,structuring_vs_ordering,739,3,3,3,0,0,,
FI,structuring_vs_input,739,3,3,3,0,0,,
FI,ordering_vs_input,740,3,3,3,0,0,,
FI,structuring_vs_ordering,740,3,3,3,0,0,,
FI,structuring_vs_input,740,3,3,3,0,0,,
FI,ordering_vs_input,741,7,5,5,2,0,editing | writer,
FI,structuring_vs_ordering,741,5,5,5,0,0,,
FI,structuring_vs_input,741,7,5,5,2,0,editing | writer,
FI,ordering_vs_input,742,5,4,4,1,0,professionalField,
FI,structuring_vs_ordering,742,4,4,4,0,0,,
FI,structuring_vs_input,742,5,4,4,1,0,professionalField,
FI,ordering_vs_input,743,4,4,4,0,0,,
FI,structuring_vs_ordering,743,4,4,4,0,0,,
FI,structuring_vs_input,743,4,4,4,0,0,,
FI,ordering_vs_input,744,3,3,3,0,0,,
FI,structuring_vs_ordering,744,3,3,3,0,0,,
FI,structuring_vs_input,744,3,3,3,0,0,,
